x,y,z
-0.0470058,-0.0934199,0.0951235
-0.0463245,-0.0922422,0.0978382
-0.0456197,-0.0909976,0.100516
-0.0448919,-0.0896868,0.103156
-0.044142,-0.0883106,0.105756
-0.0465843,-0.0945777,0.113815
-0.0485542,-0.0997625,0.121691
-0.0476084,-0.0979374,0.124564
-0.0466403,-0.0960407,0.127382
-0.0485797,-0.101227,0.136487
-0.0474944,-0.0990395,0.13939
-0.0519427,-0.11047,0.155707
-0.0557891,-0.120514,0.172028
-0.0569543,-0.123982,0.182574
-0.0576814,-0.126386,0.192662
-0.0659355,-0.149831,0.260574
-0.0657367,-0.150041,0.27291
-0.0633084,-0.144521,0.277116
-0.0608589,-0.138893,0.281163
-0.060249,-0.137985,0.293608
-0.0559045,-0.127329,0.288767
-0.0468474,-0.104224,0.257925
-0.0416591,-0.09108,0.243853
-0.0396559,-0.0862332,0.2464
-0.0376455,-0.0813195,0.24881
-0.0356294,-0.0763423,0.251079
-0.0336092,-0.0713049,0.253207
-0.0360284,-0.0781914,0.292039
-0.0265237,-0.0528253,0.229393
-0.0238072,-0.0456981,0.221261
-0.0221404,-0.0413735,0.222538
-0.0204766,-0.0370138,0.223693
-0.0195025,-0.0345169,0.234521
-0.0212109,-0.039449,0.292575
-0.0528255,-0.127952,0.956073
0.697871,2.67629,0.923181
0.69212,2.67179,0.842426
0.690671,2.68376,0.767632
0.686003,2.68342,0.690301
0.683241,2.69048,0.615562
0.680205,2.69655,0.54112
0.673995,2.69014,0.465152
0.667547,2.68269,0.390055
0.660637,2.67326,0.315708
0.657842,2.68029,0.243532
0.652184,2.67578,0.170762
0.646089,2.6694,0.0984276
-0.01301,-0.134527,0.0458253
-0.012791,-0.134467,0.0493586
-0.012568,-0.134314,0.0528885
-0.0123416,-0.134068,0.0564127
-0.0121123,-0.13373,0.0599287
-0.0118804,-0.1333,0.0634342
-0.0116465,-0.132778,0.0669267
-0.0117676,-0.141972,0.0723226
-0.0111742,-0.131459,0.0738631
-0.0112583,-0.140359,0.0797321
-0.011003,-0.139406,0.083402
-0.0107479,-0.138358,0.0870451
-0.0107622,-0.14669,0.0938425
-0.0104915,-0.145366,0.097672
-0.0102225,-0.143941,0.101465
-0.00995582,-0.142417,0.105219
-0.00969189,-0.140795,0.108931
-0.0094312,-0.139076,0.112599
-0.00934042,-0.146124,0.120848
-0.00907138,-0.144091,0.124651
-0.00880734,-0.141958,0.128399
-0.00865513,-0.147353,0.136867
-0.00726365,-0.111744,0.136853
-0.0057752,-0.0232236,0.158196
-0.00572703,-0.0235274,0.177475
-0.00550444,-0.0271807,0.265867
-0.333969,2.63208,0.954822
-0.337589,2.62683,0.876367
-0.342122,2.62887,0.801537
-0.346271,2.62786,0.726895
-0.350274,2.62575,0.653024
-0.355163,2.63036,0.581489
-0.359942,2.63404,0.510272
-0.364345,2.63483,0.439053
-0.368493,2.63374,0.368082
-0.340441,2.40103,0.27533
-0.376134,2.62694,0.227152
-0.380884,2.63017,0.157623
-0.386667,2.64049,0.0881634
0.0453463,-0.148351,0.0465289
0.0422084,-0.138761,0.0501927
0.0457142,-0.147905,0.0546375
0.0458436,-0.147532,0.0586828
0.0459361,-0.14706,0.0627183
0.0459912,-0.146488,0.0667414
0.0460088,-0.145817,0.0707492
0.0459884,-0.145049,0.074739
0.0425668,-0.135028,0.0765011
0.0424761,-0.134128,0.0801922
0.0423491,-0.133139,0.0838589
0.0486291,-0.14863,0.0975375
0.0417487,-0.129641,0.094687
0.0381888,-0.119615,0.0945253
0.047693,-0.144054,0.109633
0.0502128,-0.149972,0.117347
0.0497503,-0.14806,0.121458
0.0492433,-0.146051,0.125517
0.0518439,-0.152081,0.134406
0.0583471,-0.15493,0.306676
0.0598877,-0.157879,0.328104
0.062765,-0.163935,0.357726
0.0632588,-0.164374,0.379025
0.0617846,-0.160236,0.392487
0.00206791,-0.0206203,0.158824
0.00203,-0.0203853,0.208356
0.00320614,-0.0228828,0.285485
0.119898,-0.139696,0.0475106
0.113239,-0.132067,0.0519001
0.107168,-0.12512,0.0558303
0.113235,-0.131246,0.0609882
0.132765,-0.151739,0.0690197
0.132522,-0.151008,0.0742863
0.13893,-0.157353,0.0812582
0.138472,-0.156378,0.0867377
0.137913,-0.155301,0.0921882
0.137253,-0.154123,0.097606
0.136492,-0.152845,0.102987
0.13563,-0.151469,0.108329
0.134668,-0.149995,0.113626
0.133606,-0.148426,0.118877
0.138885,-0.153436,0.127812
0.137564,-0.151596,0.133198
0.13614,-0.149659,0.138523
0.134614,-0.147629,0.143784
0.139161,-0.151823,0.153662
0.137354,-0.14951,0.159013
0.140856,-0.152606,0.168913
0.14469,-0.156019,0.179668
0.1424,-0.153221,0.185189
0.14574,-0.15611,0.196411
0.143132,-0.153007,0.201947
0.145396,-0.154798,0.21297
0.147899,-0.156814,0.224888
0.15485,-0.163238,0.243041
0.161765,-0.169583,0.262484
0.167572,-0.174791,0.281844
0.187648,-0.194013,0.32331
0.0186676,-0.0259483,0.265296
0.0119707,-0.0197953,0.237229
0.017741,-0.0249739,0.382178
-0.746364,0.596969,0.969439
-0.760165,0.60616,0.93734
-0.790227,0.628388,0.924065
-0.814923,0.646153,0.903705
-0.857205,0.677873,0.900231
-0.911918,0.719297,0.905881
-0.884358,0.301376,0.991087
-0.907947,0.307975,0.966306
-0.944207,0.318864,0.953699
-0.980492,0.329633,0.939734
-0.131206,-0.0132595,0.60113
-0.0739495,-0.0104765,0.325829
-0.220092,-0.0184739,0.798859
-0.308698,-0.0287229,0.525237
-0.310415,-0.0293469,0.501265
-0.25975,-0.0260565,0.406178
-0.140322,-0.0173463,0.229815
-0.114463,-0.0155549,0.187873
-0.130393,-0.0170096,0.199293
-0.128379,-0.0170571,0.189094
-0.125243,-0.0170052,0.178383
-0.142008,-0.0186252,0.188512
-0.271049,-0.0304083,0.291634
-0.277351,-0.0314102,0.284411
-0.246408,-0.0290444,0.246695
-0.235787,-0.0284603,0.227906
-0.248476,-0.030038,0.227533
-0.221189,-0.0278261,0.198726
-0.200931,-0.026211,0.176966
-0.188182,-0.0252743,0.161639
-0.199727,-0.0267425,0.16166
-0.964531,-0.105308,0.575415
-0.977853,-0.108257,0.549835
-0.230088,-0.0373029,0.0452619
-0.0568897,-0.0329723,0.397489
-0.0762088,-0.041862,0.452388
-0.0919884,-0.0492123,0.478177
-0.102198,-0.0540725,0.475303
-0.0573613,-0.0336512,0.267905
-0.0460444,-0.0285403,0.209984
-0.0471862,-0.0291651,0.200036
-0.0537365,-0.0323139,0.206943
-0.0575169,-0.0341928,0.205255
-0.0612501,-0.0360645,0.203457
-0.0649336,-0.0379275,0.20155
-0.0648723,-0.0380314,0.191516
-0.0682634,-0.0397774,0.189505
-0.0716003,-0.0415111,0.187394
-0.0748809,-0.0432311,0.185186
-0.0923334,-0.0517889,0.207202
-0.11084,-0.0609255,0.22828
-0.115031,-0.0631854,0.224911
-0.10819,-0.0600844,0.205551
-0.123147,-0.0676261,0.217804
-0.138141,-0.075246,0.228518
-0.148292,-0.0805362,0.231773
-0.146335,-0.0798686,0.220041
-0.15027,-0.0821244,0.21562
-0.160583,-0.0875817,0.217965
-0.18371,-0.0995071,0.232526
-0.175294,-0.0963626,0.197908
-0.171447,-0.0947628,0.186744
-0.189225,-0.104209,0.192898
-0.177526,-0.0985905,0.176303
-0.143996,-0.081669,0.145865
-0.13848,-0.0791124,0.1365
-0.140442,-0.0804197,0.132297
-0.142301,-0.0816822,0.128034
-0.206423,-0.115562,0.157294
-0.239506,-0.133385,0.166521
-0.242033,-0.135216,0.159305
-0.244388,-0.136967,0.15201
-0.246568,-0.138635,0.144642
-0.248572,-0.140219,0.137205
-0.234343,-0.133111,0.124308
-0.235888,-0.134433,0.117228
-0.262075,-0.149074,0.116868
-0.256855,-0.147874,0.0914298
-0.207188,-0.121173,0.0760869
-0.216358,-0.126661,0.0708407
-0.207958,-0.122478,0.0634866
-0.174067,-0.104118,0.0551238
-0.166221,-0.100121,0.0495779
-0.148661,-0.0906612,0.0444996
-0.0256136,-0.0365536,0.371534
-0.0196849,-0.030394,0.264639
-0.0186189,-0.0293475,0.225308
-0.0218066,-0.0328163,0.224353
-0.0233466,-0.0345498,0.213559
-0.0263033,-0.0378101,0.212423
-0.0292282,-0.0410571,0.211172
-0.0342435,-0.0465756,0.219307
-0.0372638,-0.0499742,0.217744
-0.0402444,-0.0533513,0.216062
-0.0405726,-0.0538655,0.205036
-0.0541083,-0.06879,0.238801
-0.0574088,-0.0726093,0.23645
-0.0606545,-0.0763925,0.233967
-0.073201,-0.0904436,0.256795
-0.0767582,-0.0946518,0.253681
-0.0802462,-0.0988096,0.250424
-0.0803689,-0.0992508,0.239494
-0.0870058,-0.106962,0.243489
-0.0902732,-0.110951,0.239816
-0.0934629,-0.114877,0.236009
-0.100768,-0.123463,0.239821
-0.0957133,-0.118136,0.221179
-0.102546,-0.126252,0.22381
-0.109967,-0.135088,0.226726
-0.0899451,-0.112662,0.187572
-0.110863,-0.136963,0.210507
-0.104159,-0.129691,0.193173
-0.0674819,-0.0878333,0.138309
-0.0638251,-0.0838767,0.129114
-0.0651134,-0.0856292,0.126332
-0.0663482,-0.0873302,0.123493
-0.0675289,-0.0889783,0.1206
-0.0686549,-0.0905724,0.117655
-0.0647421,-0.0862555,0.109983
-0.0656888,-0.0876382,0.107143
-0.0665828,-0.088967,0.104259
-0.0674237,-0.0902407,0.101335
-0.0682111,-0.0914583,0.0983719
-0.0742308,-0.0989318,0.0990055
-0.0749592,-0.100114,0.0957537
-0.0756293,-0.101232,0.0924668
-0.0762408,-0.102287,0.0891471
-0.0767934,-0.103276,0.0857968
-0.0772871,-0.104199,0.0824181
-0.0838567,-0.112527,0.08157
-0.0904236,-0.120906,0.0801904
-0.102543,-0.136146,0.0801192
-0.0972902,-0.130118,0.0740375
-0.0975333,-0.130831,0.069778
-0.0977041,-0.131459,0.0655011
-0.103418,-0.138974,0.0621212
-0.103447,-0.139453,0.0575838
-0.1034,-0.13984,0.0530374
-0.103278,-0.140134,0.0484852
-0.00513891,-0.0308329,0.265397
-0.000206949,-0.018484,0.149084
-0.0165347,-0.0623214,0.196524
-0.0205944,-0.0733893,0.212099
-0.0264504,-0.0893563,0.236147
-0.0327105,-0.106562,0.2594
-0.0279298,-0.094197,0.222262
-0.0346365,-0.112805,0.245517
-0.024983,-0.0875125,0.18229
-0.0278259,-0.0957483,0.18725
-0.0289333,-0.0992741,0.184597
-0.0281323,-0.097539,0.174743
-0.0269739,-0.0947889,0.164317
-0.0278645,-0.0977543,0.161702
-0.0264681,-0.0943058,0.151619
-0.0295473,-0.103496,0.156232
-0.0279797,-0.099553,0.146357
-0.0262801,-0.0951914,0.136785
-0.0269099,-0.0974832,0.134174
-0.0275099,-0.0997119,0.131502
-0.0280797,-0.101876,0.12877
-0.026295,-0.0971845,0.120548
-0.02677,-0.0990783,0.117892
-0.0322631,-0.115804,0.125845
-0.035434,-0.125816,0.128066
-0.0359135,-0.127904,0.124621
-0.0363575,-0.129908,0.12112
-0.0367662,-0.131826,0.117566
-0.0371395,-0.133657,0.113963
-0.0374774,-0.135399,0.110312
-0.03778,-0.13705,0.106616
-0.0380474,-0.138611,0.102877
-0.0382796,-0.140079,0.0990986
-0.0384768,-0.141454,0.0952825
-0.0357407,-0.133655,0.0884038
-0.0329531,-0.125606,0.0819939
-0.033034,-0.126552,0.0785862
-0.0330851,-0.127414,0.0751551
-0.0331067,-0.128189,0.071703
-0.033099,-0.128879,0.0682323
-0.0330623,-0.129482,0.0647453
-0.0329969,-0.129998,0.0612444
-0.0329032,-0.130426,0.0577321
-0.0327814,-0.130766,0.0542106
-0.032632,-0.131017,0.0506826
-0.0324553,-0.13118,0.0471502
-0.916387,3.09781,0.171427
-0.920099,3.09209,0.255948
-0.769633,2.57513,0.291463
0.0148599,-0.018826,0.295443
0.0151957,-0.0195433,0.246093
0.016749,-0.0231937,0.236492
0.0756952,-0.157455,0.423196
0.0747581,-0.154609,0.392487
0.0749015,-0.154249,0.370176
0.0767908,-0.157851,0.357726
0.0807826,-0.164713,0.318885
0.0741204,-0.137489,0.121458
0.0752012,-0.139132,0.117347
0.0762398,-0.140675,0.113185
0.0772353,-0.142116,0.108977
0.0744485,-0.135884,0.101609
0.0753074,-0.137056,0.0975373
0.0718672,-0.12958,0.0904638
0.0725908,-0.130495,0.0865731
0.0732717,-0.131317,0.0826535
0.0739091,-0.132045,0.0787079
0.0873394,-0.15806,0.0803963
0.0760093,-0.134012,0.062718
0.0764186,-0.134267,0.0586824
0.0767806,-0.134427,0.0546372
0.0770944,-0.134492,0.0505849
0.0773597,-0.134462,0.0465285
-0.975074,1.17038,0.957546
-0.950876,1.13788,0.986918
0.0259236,-0.0172625,0.294655
0.771526,-0.71825,0.962821
0.773082,-0.717383,0.915806
0.785447,-0.726638,0.882352
0.785353,-0.724193,0.83678
0.783457,-0.720079,0.79131
0.793182,-0.726763,0.758224
0.789754,-0.721234,0.714425
0.797208,-0.725762,0.681114
0.791708,-0.718352,0.638588
0.790987,-0.715358,0.601147
0.796659,-0.71821,0.569085
0.539947,-0.482319,0.375385
0.52719,-0.469177,0.34496
0.600523,-0.533933,0.362033
0.552921,-0.489302,0.314133
0.551719,-0.486623,0.29153
0.550721,-0.484141,0.269548
0.562177,-0.492781,0.252691
0.574099,-0.501773,0.235481
0.635421,-0.554495,0.232422
0.675083,-0.587731,0.219493
0.729556,-0.633789,0.207299
0.762547,-0.660683,0.187416
0.627856,-0.540658,0.139814
0.630393,-0.5411,0.118092
0.632502,-0.541161,0.0963207
0.641734,-0.547388,0.0748734
0.642998,-0.546685,0.0527838
-0.962676,0.479774,0.858697
-0.930631,0.462185,0.874713
-0.897763,0.444326,0.888739
-0.878282,0.43309,0.914671
-0.896285,0.44003,0.979654
-0.97884,0.0943257,0.835489
-0.964865,0.0915074,0.866781
-0.958087,0.0893563,0.905203
-0.0692751,0.00990104,0.367062
-0.0571271,0.00923084,0.349122
-0.050751,0.00885565,0.360395
0.813024,0.0570379,0.0471651
-0.197408,-0.0474797,0.0498139
-0.206755,-0.0504068,0.0556476
-0.215925,-0.0533175,0.0619964
-0.233519,-0.0586222,0.0697959
-0.796253,-0.235837,0.467619
-0.792573,-0.236106,0.493506
-0.780689,-0.233834,0.515
-0.333406,-0.0964897,0.257157
-0.211731,-0.0591245,0.187195
-0.169468,-0.0462389,0.165145
-0.17404,-0.0479771,0.175576
-0.185001,-0.0517585,0.19182
-0.128004,-0.0341258,0.157504
-0.159747,-0.0445873,0.193716
-0.149006,-0.0413841,0.191119
-0.145239,-0.0404176,0.195114
-0.14792,-0.0415514,0.206258
-0.137426,-0.0383524,0.20279
-0.12722,-0.0352114,0.198862
-0.117914,-0.0323338,0.195266
-0.11408,-0.0312566,0.19841
-0.104602,-0.0282652,0.193359
-0.100831,-0.0271719,0.196139
-0.0969952,-0.0260435,0.198815
-0.0930988,-0.0248807,0.201386
-0.0844159,-0.0220575,0.195188
-0.0806241,-0.0208946,0.197414
-0.0853591,-0.0226818,0.217355
-0.108659,-0.0309725,0.280977
-0.0766363,-0.0199188,0.221728
-0.0685953,-0.017215,0.214494
-0.166011,-0.0518991,0.497286
-0.102829,-0.029664,0.346145
-0.0924046,-0.0261101,0.339327
-0.12916,-0.039515,0.499939
-0.134391,-0.0416401,0.568998
-0.112821,-0.0340315,0.534574
-0.0950173,-0.027722,0.50912
-0.206265,-0.14492,0.0453247
-0.197929,-0.139216,0.0516265
-0.197489,-0.139373,0.0579561
-0.212863,-0.151389,0.0659109
-0.2121,-0.15134,0.072739
-0.211195,-0.151182,0.0795477
-0.20228,-0.144953,0.0847358
-0.208963,-0.150536,0.0930885
-0.199867,-0.14412,0.0977001
-0.206178,-0.149448,0.106496
-0.204581,-0.148738,0.113138
-0.202849,-0.147918,0.119734
-0.200985,-0.146987,0.126277
-0.198989,-0.145946,0.132765
-0.175522,-0.128192,0.128711
-0.166246,-0.121395,0.130512
-0.129032,-0.0926705,0.115792
-0.120995,-0.0866803,0.116021
-0.11236,-0.0801771,0.11532
-0.11074,-0.0791784,0.118905
-0.121914,-0.0883261,0.131993
-0.11994,-0.0870634,0.1359
-0.117891,-0.0857313,0.139744
-0.115768,-0.0843304,0.143523
-0.119864,-0.0879192,0.153139
-0.123628,-0.0912634,0.163103
-0.121027,-0.0894757,0.167081
-0.12365,-0.0919173,0.176842
-0.14526,-0.110223,0.218563
-0.157315,-0.120489,0.243846
-0.153039,-0.117384,0.248962
-0.148672,-0.11418,0.253938
-0.139234,-0.106754,0.251145
-0.134855,-0.103483,0.255663
-0.126208,-0.0966291,0.252879
-0.11285,-0.085789,0.240746
-0.0918992,-0.0685047,0.212173
-0.100837,-0.0762707,0.240324
-0.100339,-0.0761153,0.251252
-0.0888477,-0.0666427,0.237987
-0.0707606,-0.0514989,0.206489
-0.0674288,-0.0488414,0.208718
-0.0640625,-0.0461364,0.210834
-0.0606642,-0.0433855,0.212836
-0.0543597,-0.0381128,0.205472
-0.051093,-0.0354303,0.207146
-0.0503018,-0.034876,0.218146
-0.0468002,-0.0319601,0.219679
-0.0432791,-0.0290076,0.221093
-0.039741,-0.0260205,0.222385
-0.0394755,-0.025888,0.242045
-0.0401497,-0.0265824,0.272566
-0.0407184,-0.0271876,0.311122
-0.0321167,-0.019663,0.283643
-0.0301564,-0.0179985,0.313296
-0.897514,0.425709,0.999575
-0.927084,0.438146,0.979985
-0.95638,0.450338,0.959367
-0.964438,0.452296,0.918694
-0.957696,0.447201,0.866567
-0.977542,0.454701,0.838617
-0.0671127,-0.00102717,0.475353
-0.0506739,-0.00247894,0.320961
-0.059907,-0.00182011,0.329338
-0.0918792,0.000594426,0.431805
-0.912015,0.0326349,0.916195
-0.919746,0.031487,0.878576
-0.941297,0.0308644,0.854201
-0.955232,0.0298817,0.823584
-0.967424,0.0287906,0.792186
-0.978632,0.0276259,0.760691
-0.988859,0.0263926,0.729127
-0.998945,0.0251221,0.698072
-0.0928456,-0.034297,0.50912
-0.117396,-0.0417548,0.562773
-0.125575,-0.0444073,0.540986
-0.111523,-0.0404075,0.444328
-0.0841671,-0.0323373,0.321258
-0.0910169,-0.034571,0.318809
-0.0844307,-0.0327203,0.279762
-0.0653621,-0.0270076,0.214494
-0.0656611,-0.0272186,0.203457
-0.0658675,-0.027402,0.193427
-0.0695208,-0.0286646,0.191516
-0.0731212,-0.0299236,0.189505
-0.0766663,-0.0311779,0.187394
-0.0801536,-0.0324266,0.185186
-0.0835808,-0.0336686,0.182881
-0.0917984,-0.0364639,0.187898
-0.0902457,-0.0361283,0.177988
-0.104478,-0.0409213,0.190477
-0.0966429,-0.0385485,0.172729
-0.111458,-0.0435954,0.184415
-0.164381,-0.0612934,0.239204
-0.174941,-0.0651003,0.241077
-0.166913,-0.0627341,0.222691
-0.18424,-0.0688574,0.231044
-0.182355,-0.0685544,0.219812
-0.172127,-0.065412,0.201666
-0.133197,-0.0524371,0.160295
-0.201219,-0.0760198,0.209474
-0.18293,-0.0700773,0.186744
-0.201845,-0.0769686,0.192898
-0.220366,-0.0837914,0.197544
-0.293944,-0.109969,0.236779
-0.624341,-0.226847,0.428
-0.64068,-0.233763,0.414775
-0.649215,-0.237963,0.396796
-0.204368,-0.0846121,0.0736069
-0.186287,-0.0780982,0.0657189
-0.168928,-0.0717945,0.0589361
-0.178426,-0.0757672,0.0546528
-0.169167,-0.0725192,0.0493162
-0.159788,-0.069191,0.0444996
-0.0264547,-0.0302803,0.410356
-0.019851,-0.0249188,0.275406
-0.0255676,-0.0297122,0.283395
-0.0331762,-0.0361068,0.301955
-0.0256298,-0.0299258,0.224353
-0.0273686,-0.0314597,0.213559
-0.0306991,-0.034337,0.212423
-0.0339964,-0.0372051,0.211172
-0.0372584,-0.0400617,0.209807
-0.0404829,-0.0429049,0.208329
-0.0436677,-0.0457326,0.206738
-0.0468107,-0.0485427,0.205036
-0.0499097,-0.0513331,0.203225
-0.0529629,-0.0541018,0.201304
-0.0729411,-0.0714463,0.242862
-0.0767308,-0.0749331,0.240127
-0.080454,-0.0783844,0.237258
-0.0841082,-0.0817973,0.234257
-0.0918179,-0.0887657,0.239494
-0.0869159,-0.0847527,0.219643
-0.0857562,-0.0839949,0.208339
-0.10671,-0.102689,0.236009
-0.110264,-0.106145,0.23207
-0.123491,-0.118188,0.243169
-0.127144,-0.121802,0.238629
-0.130697,-0.125348,0.233957
-0.134145,-0.128823,0.229155
-0.147778,-0.141456,0.23726
-0.10804,-0.106129,0.179839
-0.0889543,-0.0892222,0.151248
-0.0908496,-0.0912124,0.147918
-0.0867878,-0.0878002,0.138455
-0.0884326,-0.0895684,0.135196
-0.083914,-0.0857088,0.126237
-0.0791301,-0.08158,0.117655
-0.0803789,-0.0829779,0.11466
-0.0815654,-0.0843265,0.111617
-0.0768772,-0.080239,0.104259
-0.0778658,-0.0814018,0.101335
-0.0721838,-0.0763496,0.0940963
-0.079663,-0.0835789,0.0953718
-0.0865411,-0.0902899,0.0957537
-0.100951,-0.104136,0.099573
-0.108655,-0.111736,0.0990687
-0.115692,-0.118751,0.0977269
-0.13038,-0.133085,0.0989897
-0.131151,-0.134235,0.0940971
-0.124796,-0.128571,0.086868
-0.125345,-0.129497,0.0821663
-0.125802,-0.13034,0.0774388
-0.126168,-0.131098,0.0726888
-0.126442,-0.131771,0.0679194
-0.119492,-0.125422,0.0621212
-0.133852,-0.139822,0.0590877
-0.133853,-0.140258,0.0540187
-0.133757,-0.140601,0.0489432
-0.00495739,-0.0224182,0.177697
-0.00578706,-0.0239827,0.168237
-0.00928785,-0.0303797,0.186131
-0.0130391,-0.0375401,0.173687
-0.0176122,-0.046052,0.191597
-0.0271629,-0.0637855,0.235409
-0.0294286,-0.0682028,0.233537
-0.0353473,-0.0794252,0.249962
-0.0377512,-0.0841935,0.247623
-0.0440233,-0.0962244,0.262239
-0.0486966,-0.10535,0.26828
-0.0535215,-0.114831,0.273927
-0.056125,-0.120187,0.270537
-0.058669,-0.125472,0.266991
-0.0560379,-0.12094,0.246591
-0.0558887,-0.121117,0.235654
-0.0579842,-0.125604,0.232101
-0.0600217,-0.130014,0.228419
-0.0620002,-0.134344,0.224612
-0.0609234,-0.132772,0.213119
-0.0627006,-0.136754,0.209241
-0.0534909,-0.119716,0.173753
-0.0485396,-0.11041,0.157293
-0.0429381,-0.0997396,0.140817
-0.0404592,-0.0951962,0.131502
-0.0413095,-0.0972661,0.12877
-0.0389191,-0.0928523,0.120548
-0.0360245,-0.0873868,0.112067
-0.0366535,-0.0890011,0.109576
-0.0372483,-0.0905587,0.10704
-0.0340385,-0.0843728,0.0992921
-0.0345186,-0.0856883,0.096898
-0.0349669,-0.0869487,0.094468
-0.0353833,-0.0881532,0.0920037
-0.0357676,-0.0893007,0.0895069
-0.032548,-0.0829585,0.0833726
-0.0328406,-0.0839012,0.0810329
-0.0331037,-0.0847894,0.0786682
-0.0333373,-0.0856225,0.07628
-0.0335415,-0.0863998,0.0738701
-0.0296248,-0.0784289,0.0686627
-0.0338617,-0.0877844,0.0689915
-0.0339779,-0.0883906,0.0665263
-0.0340649,-0.0889387,0.0640459
-0.0299877,-0.0804947,0.0597941
-0.0341521,-0.0898587,0.0590466
-0.0378778,-0.0983462,0.0576475
-0.0419843,-0.107739,0.0558698
-0.0497674,-0.12529,0.0542106
-0.0496515,-0.125559,0.0506826
-0.0536089,-0.134858,0.0473466
0.603708,2.67971,0.0714682
0.599055,2.67907,0.143364
0.596141,2.68633,0.215813
0.590679,2.68198,0.287784
0.58882,2.69423,0.361761
0.584636,2.6958,0.435246
0.581886,2.70413,0.510476
0.576862,2.7018,0.584641
0.571438,2.69751,0.65895
0.567397,2.6998,0.735536
0.563115,2.70093,0.812881
0.558204,2.69899,0.890415
0.552867,2.69491,0.96832
0.0039765,-0.0227886,0.237229
0.0047348,-0.016757,0.140152
-0.00173741,-0.119016,0.144003
-0.00152566,-0.130974,0.127639
-0.00144444,-0.133104,0.124186
-0.00135103,-0.135143,0.120678
-0.0012458,-0.13709,0.117119
-0.00112911,-0.138942,0.113509
-0.000511549,-0.131646,0.105636
-0.000862884,-0.142362,0.106151
-0.000242823,-0.134663,0.0986711
-9.44246e-05,-0.136033,0.0951317
0.000513125,-0.127862,0.0883123
0.000667381,-0.128963,0.0849546
0.000829088,-0.129976,0.0815693
0.000997853,-0.130899,0.0781585
0.00117327,-0.131733,0.0747247
0.00135494,-0.132477,0.0712701
0.00154244,-0.133129,0.0677972
0.00173535,-0.133691,0.0643084
0.00193326,-0.13416,0.0608059
0.00213572,-0.134538,0.0572923
0.0023423,-0.134823,0.0537699
0.00255257,-0.135015,0.0502412
0.00276609,-0.135115,0.0467085
-0.398501,2.64897,0.079567
-0.402464,2.64652,0.149677
-0.407678,2.6521,0.220369
-0.373329,2.40697,0.268313
-0.417117,2.65669,0.362791
-0.421475,2.65666,0.434513
-0.426952,2.66347,0.50801
-0.430691,2.65958,0.580413
-0.435698,2.66338,0.65517
-0.43861,2.6546,0.727822
-0.444383,2.66287,0.80589
-0.449802,2.6689,0.884899
-0.453399,2.66424,0.961888
0.0117211,-0.0189921,0.276523
0.0126863,-0.0225694,0.256024
0.0116519,-0.0184579,0.187999
0.0606497,-0.16654,0.14369
0.0513244,-0.136865,0.121326
0.0493712,-0.13012,0.113055
0.052953,-0.140331,0.113579
0.0508514,-0.133188,0.105685
0.0515532,-0.13458,0.101936
0.0522285,-0.135877,0.098148
0.0498687,-0.128099,0.0911086
0.0474004,-0.12008,0.0845329
0.0479146,-0.120954,0.0811443
0.048403,-0.121743,0.0777305
0.0488651,-0.122446,0.0742939
0.0493002,-0.123063,0.070837
0.0529277,-0.132907,0.0690554
0.0598322,-0.152079,0.068176
0.0569871,-0.14314,0.062718
0.0540582,-0.134053,0.0577674
0.0576926,-0.143657,0.0546372
0.0579936,-0.143765,0.0505849
